BeaufortForce,PictureName,WaveHeight(m),WindSpeed(m/s)
4,Z71A_2019_04_10_1500.jpg,MM,7.0
4,Z07A_2019_04_10_1510.jpg,MM,8.0
6,Z23A_2019_04_10_1610.jpg,MM,14.0
6,Z26A_2019_04_10_1610.jpg,MM,12.0
4,Z39A_2019_04_10_1610.jpg,MM,8.0
5,Z91A_2019_04_10_1610.jpg,MM,9.0
2,Z63A_2019_04_10_1610.jpg,MM,3.0
4,Z09A_2019_04_10_1610.jpg,MM,7.0
4,Z80A_2019_04_10_1610.jpg,MM,7.0
5,Z92A_2019_04_10_1610.jpg,MM,10.0
4,Z17A_2019_04_10_1610.jpg,MM,6.0
4,Z71A_2019_04_10_1610.jpg,MM,8.0
4,Z04A_2019_04_10_1610.jpg,MM,6.0
4,Z64A_2019_04_10_1610.jpg,MM,8.0
4,W04A_2019_04_10_1610.jpg,MM,6.0
3,Z08A_2019_04_10_1610.jpg,MM,5.0
4,Z29A_2019_04_10_1610.jpg,MM,7.0
4,Z61A_2019_04_10_1610.jpg,MM,6.0
3,Z25A_2019_04_10_1610.jpg,MM,5.0
4,Z07A_2019_04_10_1610.jpg,MM,8.0
5,Z59A_2019_04_10_1610.jpg,MM,9.0
4,Z35A_2019_04_10_1610.jpg,MM,8.0
6,Z57A_2019_04_10_1610.jpg,MM,12.0
3,Z63A_2019_04_10_1710.jpg,MM,5.0
4,Z09A_2019_04_10_1710.jpg,MM,7.0
4,Z80A_2019_04_10_1710.jpg,MM,7.0
4,Z61A_2019_04_10_1710.jpg,MM,7.0
5,Z92A_2019_04_10_1710.jpg,MM,10.0
4,Z17A_2019_04_10_1710.jpg,MM,7.0
4,Z71A_2019_04_10_1710.jpg,MM,7.0
4,Z04A_2019_04_10_1710.jpg,MM,6.0
3,Z64A_2019_04_10_1710.jpg,MM,5.0
2,Z25A_2019_04_10_1710.jpg,MM,3.0
4,W04A_2019_04_10_1710.jpg,MM,6.0
6,Z23A_2019_04_10_1710.jpg,MM,13.0
6,Z26A_2019_04_10_1710.jpg,MM,13.0
4,Z39A_2019_04_10_1710.jpg,MM,8.0
3,Z08A_2019_04_10_1710.jpg,MM,5.0
4,Z91A_2019_04_10_1710.jpg,MM,7.0
4,Z29A_2019_04_10_1710.jpg,MM,7.0
4,Z07A_2019_04_10_1710.jpg,MM,8.0
4,Z59A_2019_04_10_1710.jpg,MM,7.0
4,Z35A_2019_04_10_1710.jpg,MM,8.0
6,Z26A_2019_04_10_1810.jpg,MM,13.0
4,Z91A_2019_04_10_1810.jpg,MM,7.0
4,Z09A_2019_04_10_1810.jpg,MM,8.0
4,Z80A_2019_04_10_1810.jpg,MM,7.0
4,Z61A_2019_04_10_1810.jpg,MM,7.0
5,Z92A_2019_04_10_1810.jpg,MM,10.0
4,Z17A_2019_04_10_1810.jpg,MM,6.0
5,Z71A_2019_04_10_1810.jpg,MM,9.0
3,Z04A_2019_04_10_1810.jpg,MM,5.0
4,Z64A_2019_04_10_1810.jpg,MM,6.0
3,Z25A_2019_04_10_1810.jpg,MM,4.0
4,W04A_2019_04_10_1810.jpg,MM,6.0
5,Z39A_2019_04_10_1810.jpg,MM,9.0
4,Z08A_2019_04_10_1810.jpg,MM,6.0
4,Z29A_2019_04_10_1810.jpg,MM,6.0
4,Z07A_2019_04_10_1810.jpg,MM,8.0
4,Z59A_2019_04_10_1810.jpg,MM,6.0
6,Z23A_2019_04_10_1810.jpg,MM,13.0
4,Z35A_2019_04_10_1810.jpg,MM,8.0
6,Z23A_2019_04_10_1910.jpg,MM,13.0
4,Z39A_2019_04_10_1910.jpg,MM,8.0
4,Z91A_2019_04_10_1910.jpg,MM,8.0
4,Z63A_2019_04_10_1910.jpg,MM,6.0
4,Z09A_2019_04_10_1910.jpg,MM,6.0
4,Z61A_2019_04_10_1910.jpg,MM,8.0
4,Z17A_2019_04_10_1910.jpg,MM,6.0
4,Z71A_2019_04_10_1910.jpg,MM,8.0
4,Z04A_2019_04_10_1910.jpg,MM,6.0
4,Z64A_2019_04_10_1910.jpg,MM,7.0
2,Z25A_2019_04_10_1910.jpg,MM,3.0
4,W04A_2019_04_10_1910.jpg,MM,6.0
6,Z26A_2019_04_10_1910.jpg,MM,13.0
4,Z08A_2019_04_10_1910.jpg,MM,7.0
4,Z29A_2019_04_10_1910.jpg,MM,7.0
4,Z35A_2019_04_10_1910.jpg,MM,8.0
4,Z80A_2019_04_10_1910.jpg,MM,7.0
5,Z92A_2019_04_10_1910.jpg,MM,9.0
4,Z07A_2019_04_10_1910.jpg,MM,8.0
4,Z59A_2019_04_10_1910.jpg,MM,7.0
3,Z63A_2019_04_10_2010.jpg,MM,5.0
4,Z09A_2019_04_10_2010.jpg,MM,6.0
4,Z80A_2019_04_10_2010.jpg,MM,8.0
4,Z61A_2019_04_10_2000.jpg,MM,7.0
5,Z92A_2019_04_10_2010.jpg,MM,9.0
4,Z17A_2019_04_10_2010.jpg,MM,7.0
4,Z71A_2019_04_10_2010.jpg,MM,7.0
4,Z04A_2019_04_10_2010.jpg,MM,7.0
4,Z64A_2019_04_10_2010.jpg,MM,8.0
3,W04A_2019_04_10_2010.jpg,MM,5.0
7,Z23A_2019_04_10_2010.jpg,MM,15.0
6,Z26A_2019_04_10_2010.jpg,MM,13.0
5,Z39A_2019_04_10_2010.jpg,MM,9.0
4,Z08A_2019_04_10_2010.jpg,MM,8.0
5,Z91A_2019_04_10_2010.jpg,MM,10.0
4,Z29A_2019_04_10_2010.jpg,MM,7.0
4,Z07A_2019_04_10_2010.jpg,MM,8.0
4,Z59A_2019_04_10_2010.jpg,MM,6.0
4,Z35A_2019_04_10_2010.jpg,MM,7.0
5,Z91A_2019_04_10_2110.jpg,MM,11.0
4,Z29A_2019_04_10_2110.jpg,MM,8.0
3,Z63A_2019_04_10_2110.jpg,MM,5.0
3,Z09A_2019_04_10_2110.jpg,MM,5.0
4,Z80A_2019_04_10_2110.jpg,MM,7.0
4,Z61A_2019_04_10_2110.jpg,MM,8.0
5,Z92A_2019_04_10_2110.jpg,MM,9.0
4,Z71A_2019_04_10_2100.jpg,MM,8.0
3,Z04A_2019_04_10_2110.jpg,MM,5.0
3,Z25A_2019_04_10_2110.jpg,MM,5.0
3,W04A_2019_04_10_2110.jpg,MM,4.0
6,Z26A_2019_04_10_2110.jpg,MM,14.0
5,Z39A_2019_04_10_2110.jpg,MM,10.0
4,Z08A_2019_04_10_2110.jpg,MM,8.0
4,Z17A_2019_04_10_2110.jpg,MM,7.0
5,Z64A_2019_04_10_2110.jpg,MM,9.0
6,Z23A_2019_04_10_2110.jpg,MM,14.0
4,Z07A_2019_04_10_2110.jpg,MM,8.0
4,Z59A_2019_04_10_2110.jpg,MM,8.0
4,Z35A_2019_04_10_2110.jpg,MM,8.0
6,Z91A_2019_04_10_2210.jpg,MM,12.0
4,Z29A_2019_04_10_2210.jpg,MM,8.0
2,Z63A_2019_04_10_2210.jpg,MM,3.0
3,Z09A_2019_04_10_2210.jpg,MM,4.0
4,Z80A_2019_04_10_2210.jpg,MM,7.0
4,Z61A_2019_04_10_2210.jpg,MM,8.0
5,Z92A_2019_04_10_2210.jpg,MM,9.0
4,Z17A_2019_04_10_2210.jpg,MM,7.0
4,Z71A_2019_04_10_2210.jpg,MM,8.0
3,Z04A_2019_04_10_2210.jpg,MM,5.0
5,Z64A_2019_04_10_2210.jpg,MM,10.0
3,Z25A_2019_04_10_2210.jpg,MM,4.0
3,W04A_2019_04_10_2210.jpg,MM,4.0
6,Z23A_2019_04_10_2210.jpg,MM,14.0
6,Z26A_2019_04_10_2210.jpg,MM,14.0
5,Z39A_2019_04_10_2210.jpg,MM,10.0
4,Z08A_2019_04_10_2210.jpg,MM,8.0
4,Z07A_2019_04_10_2210.jpg,MM,8.0
4,Z59A_2019_04_10_2210.jpg,MM,7.0
4,Z35A_2019_04_10_2210.jpg,MM,8.0
4,Z29A_2019_04_10_2310.jpg,MM,8.0
2,Z63A_2019_04_10_2310.jpg,MM,3.0
3,Z09A_2019_04_10_2310.jpg,MM,5.0
4,Z17A_2019_04_10_2310.jpg,MM,7.0
4,Z71A_2019_04_10_2310.jpg,MM,8.0
4,Z04A_2019_04_10_2310.jpg,MM,7.0
4,W04A_2019_04_10_2310.jpg,MM,6.0
7,Z26A_2019_04_10_2310.jpg,MM,15.0
0,Z39A_2019_04_10_2310.jpg,MM,MM
4,Z08A_2019_04_10_2310.jpg,MM,8.0
6,Z91A_2019_04_10_2310.jpg,MM,13.0
4,Z07A_2019_04_10_2310.jpg,MM,7.0
4,Z59A_2019_04_10_2310.jpg,MM,8.0
4,Z35A_2019_04_10_2310.jpg,MM,7.0
4,Z80A_2019_04_10_2310.jpg,MM,7.0
5,Z61A_2019_04_10_2310.jpg,MM,9.0
5,Z92A_2019_04_10_2310.jpg,MM,9.0
7,Z23A_2019_04_10_2310.jpg,MM,15.0
6,Z91A_2019_04_11_0010.jpg,MM,13.0
4,Z29A_2019_04_11_0010.jpg,MM,8.0
3,Z63A_2019_04_11_0010.jpg,MM,4.0
3,Z09A_2019_04_11_0010.jpg,MM,4.0
4,Z80A_2019_04_11_0010.jpg,MM,8.0
5,Z61A_2019_04_11_0010.jpg,MM,9.0
4,Z92A_2019_04_11_0010.jpg,MM,8.0
4,Z17A_2019_04_11_0010.jpg,MM,8.0
4,Z04A_2019_04_11_0010.jpg,MM,8.0
5,Z64A_2019_04_11_0010.jpg,MM,9.0
4,Z25A_2019_04_11_0010.jpg,MM,7.0
7,Z23A_2019_04_11_0010.jpg,MM,15.0
7,Z26A_2019_04_11_0010.jpg,MM,15.0
5,Z39A_2019_04_11_0010.jpg,MM,10.0
4,Z08A_2019_04_11_0010.jpg,MM,8.0
4,Z07A_2019_04_11_0010.jpg,MM,8.0
5,Z59A_2019_04_11_0010.jpg,MM,9.0
4,Z35A_2019_04_11_0010.jpg,MM,8.0
4,Z71A_2019_04_11_0010.jpg,MM,8.0
4,W04A_2019_04_11_0010.jpg,MM,6.0
2,Z63A_2019_04_11_0110.jpg,MM,3.0
4,Z09A_2019_04_11_0110.jpg,MM,8.0
4,Z80A_2019_04_11_0110.jpg,MM,7.0
5,Z61A_2019_04_11_0050.jpg,1.1,9.0
5,Z92A_2019_04_11_0110.jpg,MM,9.0
5,Z17A_2019_04_11_0110.jpg,MM,9.0
4,Z71A_2019_04_11_0110.jpg,MM,8.0
5,Z04A_2019_04_11_0110.jpg,MM,9.0
5,Z64A_2019_04_11_0110.jpg,MM,10.0
4,Z25A_2019_04_11_0110.jpg,MM,6.0
4,W04A_2019_04_11_0110.jpg,MM,6.0
7,Z23A_2019_04_11_0110.jpg,MM,16.0
7,Z26A_2019_04_11_0110.jpg,MM,16.0
4,Z08A_2019_04_11_0110.jpg,MM,7.0
4,Z07A_2019_04_11_0110.jpg,MM,7.0
4,Z35A_2019_04_11_0110.jpg,MM,8.0
5,Z39A_2019_04_11_0110.jpg,MM,11.0
6,Z91A_2019_04_11_0110.jpg,MM,13.0
4,Z29A_2019_04_11_0110.jpg,MM,7.0
4,Z59A_2019_04_11_0110.jpg,MM,8.0
4,W04A_2019_04_11_0210.jpg,MM,6.0
4,Z08A_2019_04_11_0210.jpg,MM,8.0
5,Z59A_2019_04_11_0210.jpg,MM,9.0
1,Z63A_2019_04_11_0210.jpg,MM,2.0
4,Z09A_2019_04_11_0210.jpg,MM,7.0
4,Z80A_2019_04_11_0210.jpg,MM,8.0
5,Z61A_2019_04_11_0210.jpg,MM,10.0
5,Z92A_2019_04_11_0210.jpg,MM,10.0
5,Z17A_2019_04_11_0210.jpg,MM,9.0
4,Z71A_2019_04_11_0210.jpg,MM,8.0
4,Z04A_2019_04_11_0210.jpg,MM,8.0
5,Z64A_2019_04_11_0210.jpg,MM,11.0
4,Z25A_2019_04_11_0210.jpg,MM,7.0
7,Z23A_2019_04_11_0210.jpg,MM,15.0
7,Z26A_2019_04_11_0210.jpg,MM,15.0
4,Z39A_2019_04_11_0210.jpg,MM,8.0
5,Z91A_2019_04_11_0210.jpg,MM,11.0
4,Z29A_2019_04_11_0210.jpg,MM,8.0
4,Z07A_2019_04_11_0210.jpg,MM,8.0
4,Z35A_2019_04_11_0210.jpg,MM,8.0
4,Z29A_2019_04_11_0310.jpg,MM,8.0
1,Z63A_2019_04_11_0310.jpg,MM,1.0
4,Z09A_2019_04_11_0310.jpg,MM,8.0
4,Z80A_2019_04_11_0310.jpg,MM,7.0
5,Z61A_2019_04_11_0310.jpg,MM,11.0
5,Z92A_2019_04_11_0310.jpg,MM,11.0
5,Z17A_2019_04_11_0310.jpg,MM,9.0
5,Z71A_2019_04_11_0310.jpg,MM,9.0
5,Z04A_2019_04_11_0310.jpg,MM,9.0
5,Z25A_2019_04_11_0310.jpg,MM,9.0
4,W04A_2019_04_11_0310.jpg,MM,6.0
6,Z23A_2019_04_11_0310.jpg,MM,14.0
6,Z26A_2019_04_11_0310.jpg,MM,14.0
4,Z39A_2019_04_11_0310.jpg,MM,8.0
4,Z08A_2019_04_11_0310.jpg,MM,7.0
5,Z91A_2019_04_11_0310.jpg,MM,11.0
5,Z57A_2019_04_11_0310.jpg,MM,10.0
4,Z07A_2019_04_11_0310.jpg,MM,8.0
4,Z35A_2019_04_11_0310.jpg,MM,8.0
5,Z64A_2019_04_11_0310.jpg,MM,9.0
5,Z59A_2019_04_11_0310.jpg,MM,10.0
2,Z63A_2019_04_11_0410.jpg,MM,3.0
4,Z09A_2019_04_11_0410.jpg,MM,8.0
4,Z80A_2019_04_11_0410.jpg,MM,7.0
5,Z61A_2019_04_11_0410.jpg,MM,11.0
5,Z92A_2019_04_11_0410.jpg,MM,10.0
5,Z17A_2019_04_11_0410.jpg,MM,9.0
5,Z71A_2019_04_11_0410.jpg,MM,9.0
4,Z04A_2019_04_11_0410.jpg,MM,8.0
5,Z64A_2019_04_11_0410.jpg,MM,10.0
4,Z25A_2019_04_11_0410.jpg,MM,7.0
4,W04A_2019_04_11_0410.jpg,MM,6.0
6,Z23A_2019_04_11_0410.jpg,MM,13.0
6,Z26A_2019_04_11_0410.jpg,MM,14.0
5,Z39A_2019_04_11_0410.jpg,MM,9.0
4,Z08A_2019_04_11_0410.jpg,MM,8.0
4,Z29A_2019_04_11_0410.jpg,MM,7.0
4,Z07A_2019_04_11_0410.jpg,MM,7.0
4,Z35A_2019_04_11_0410.jpg,MM,7.0
5,Z91A_2019_04_11_0410.jpg,MM,10.0
4,Z39A_2019_04_11_0510.jpg,MM,8.0
4,Z08A_2019_04_11_0450.jpg,2.0,8.0
4,Z29A_2019_04_11_0510.jpg,MM,8.0
1,Z63A_2019_04_11_0510.jpg,MM,2.0
4,Z09A_2019_04_11_0510.jpg,MM,8.0
4,Z80A_2019_04_11_0510.jpg,MM,6.0
5,Z61A_2019_04_11_0510.jpg,MM,11.0
5,Z92A_2019_04_11_0510.jpg,MM,11.0
5,Z17A_2019_04_11_0500.jpg,MM,9.0
4,Z71A_2019_04_11_0510.jpg,MM,8.0
4,Z04A_2019_04_11_0510.jpg,MM,7.0
4,Z25A_2019_04_11_0510.jpg,MM,6.0
4,W04A_2019_04_11_0510.jpg,MM,6.0
6,Z23A_2019_04_11_0510.jpg,MM,14.0
6,Z26A_2019_04_11_0510.jpg,MM,14.0
5,Z91A_2019_04_11_0510.jpg,MM,9.0
4,Z64A_2019_04_11_0510.jpg,MM,8.0
5,Z57A_2019_04_11_0510.jpg,MM,9.0
4,Z07A_2019_04_11_0510.jpg,MM,7.0
4,Z35A_2019_04_11_0510.jpg,MM,7.0
4,Z07A_2019_04_11_0600.jpg,MM,8.0
1,Z63A_2019_04_11_0610.jpg,MM,2.0
4,Z09A_2019_04_11_0610.jpg,MM,8.0
4,Z80A_2019_04_11_0610.jpg,MM,6.0
6,Z61A_2019_04_11_0610.jpg,MM,12.0
5,Z92A_2019_04_11_0610.jpg,MM,10.0
5,Z17A_2019_04_11_0610.jpg,MM,10.0
5,Z71A_2019_04_11_0610.jpg,MM,9.0
4,Z04A_2019_04_11_0610.jpg,MM,8.0
4,Z64A_2019_04_11_0610.jpg,MM,7.0
4,Z25A_2019_04_11_0610.jpg,MM,7.0
4,W04A_2019_04_11_0610.jpg,MM,7.0
7,Z23A_2019_04_11_0610.jpg,MM,15.0
6,Z26A_2019_04_11_0610.jpg,MM,14.0
0,Z39A_2019_04_11_0610.jpg,MM,MM
4,Z08A_2019_04_11_0610.jpg,MM,8.0
4,Z91A_2019_04_11_0610.jpg,MM,7.0
4,Z29A_2019_04_11_0610.jpg,MM,7.0
4,Z59A_2019_04_11_0610.jpg,MM,8.0
4,Z35A_2019_04_11_0610.jpg,MM,8.0
4,Z09A_2019_04_11_0710.jpg,MM,7.0
4,Z80A_2019_04_11_0710.jpg,MM,7.0
5,Z61A_2019_04_11_0710.jpg,MM,11.0
5,Z92A_2019_04_11_0710.jpg,MM,10.0
5,Z17A_2019_04_11_0710.jpg,MM,10.0
5,Z71A_2019_04_11_0710.jpg,MM,10.0
4,Z04A_2019_04_11_0710.jpg,MM,8.0
5,Z64A_2019_04_11_0710.jpg,MM,9.0
4,Z25A_2019_04_11_0710.jpg,MM,7.0
4,W04A_2019_04_11_0710.jpg,MM,6.0
7,Z23A_2019_04_11_0710.jpg,MM,15.0
6,Z26A_2019_04_11_0710.jpg,MM,13.0
2,Z39A_2019_04_11_0710.jpg,MM,3.0
4,Z08A_2019_04_11_0710.jpg,MM,8.0
3,Z91A_2019_04_11_0710.jpg,MM,5.0
4,Z29A_2019_04_11_0710.jpg,MM,8.0
4,Z07A_2019_04_11_0710.jpg,MM,8.0
5,Z59A_2019_04_11_0710.jpg,MM,9.0
4,Z35A_2019_04_11_0710.jpg,MM,8.0
5,Z57A_2019_04_11_0700.jpg,MM,11.0
5,Z59A_2019_04_11_0810.jpg,MM,9.0
2,Z63A_2019_04_11_0810.jpg,MM,3.0
4,Z09A_2019_04_11_0810.jpg,MM,7.0
6,Z61A_2019_04_11_0810.jpg,MM,12.0
5,Z92A_2019_04_11_0810.jpg,MM,10.0
5,Z17A_2019_04_11_0810.jpg,MM,10.0
5,Z71A_2019_04_11_0810.jpg,MM,10.0
4,Z04A_2019_04_11_0810.jpg,MM,7.0
4,Z64A_2019_04_11_0810.jpg,MM,7.0
4,Z25A_2019_04_11_0810.jpg,MM,8.0
7,Z23A_2019_04_11_0810.jpg,MM,15.0
6,Z26A_2019_04_11_0810.jpg,MM,12.0
2,Z39A_2019_04_11_0810.jpg,MM,3.0
4,Z08A_2019_04_11_0810.jpg,MM,6.0
4,Z91A_2019_04_11_0810.jpg,MM,7.0
4,Z29A_2019_04_11_0810.jpg,MM,8.0
4,Z07A_2019_04_11_0810.jpg,MM,8.0
4,Z35A_2019_04_11_0810.jpg,MM,8.0
4,Z80A_2019_04_11_0810.jpg,MM,7.0
4,W04A_2019_04_11_0810.jpg,MM,6.0
4,Z29A_2019_04_11_0910.jpg,MM,7.0
2,Z63A_2019_04_11_0910.jpg,MM,3.0
4,Z09A_2019_04_11_0910.jpg,MM,7.0
4,Z80A_2019_04_11_0910.jpg,MM,7.0
6,Z61A_2019_04_11_0910.jpg,MM,12.0
5,Z92A_2019_04_11_0910.jpg,MM,10.0
5,Z17A_2019_04_11_0910.jpg,MM,10.0
5,Z71A_2019_04_11_0910.jpg,MM,11.0
4,Z04A_2019_04_11_0910.jpg,MM,6.0
4,Z64A_2019_04_11_0910.jpg,MM,8.0
4,Z25A_2019_04_11_0910.jpg,MM,6.0
4,W04A_2019_04_11_0910.jpg,MM,7.0
6,Z23A_2019_04_11_0910.jpg,MM,14.0
6,Z26A_2019_04_11_0910.jpg,MM,12.0
1,Z39A_2019_04_11_0910.jpg,MM,2.0
4,Z08A_2019_04_11_0910.jpg,MM,8.0
4,Z91A_2019_04_11_0910.jpg,MM,7.0
4,Z07A_2019_04_11_0910.jpg,MM,8.0
4,Z59A_2019_04_11_0910.jpg,MM,8.0
5,Z35A_2019_04_11_0910.jpg,MM,9.0
7,Z23A_2019_04_11_1010.jpg,MM,16.0
5,Z26A_2019_04_11_1010.jpg,MM,11.0
4,Z29A_2019_04_11_1010.jpg,MM,7.0
2,Z63A_2019_04_11_1010.jpg,MM,3.0
4,Z09A_2019_04_11_1010.jpg,MM,8.0
4,Z80A_2019_04_11_1010.jpg,MM,7.0
5,Z61A_2019_04_11_1010.jpg,MM,11.0
5,Z92A_2019_04_11_1010.jpg,MM,11.0
5,Z17A_2019_04_11_1010.jpg,MM,10.0
6,Z71A_2019_04_11_1010.jpg,MM,12.0
4,Z04A_2019_04_11_1010.jpg,MM,6.0
4,Z64A_2019_04_11_1000.jpg,MM,6.0
4,Z25A_2019_04_11_1010.jpg,MM,7.0
4,W04A_2019_04_11_1010.jpg,MM,7.0
1,Z39A_2019_04_11_1010.jpg,MM,2.0
5,Z08A_2019_04_11_1010.jpg,MM,9.0
4,Z91A_2019_04_11_1010.jpg,MM,6.0
4,Z07A_2019_04_11_1010.jpg,MM,8.0
4,Z59A_2019_04_11_1010.jpg,MM,7.0
5,Z35A_2019_04_11_1010.jpg,MM,9.0
4,Z29A_2019_04_11_1110.jpg,MM,7.0
3,Z63A_2019_04_11_1110.jpg,MM,4.0
4,Z09A_2019_04_11_1110.jpg,MM,7.0
5,Z61A_2019_04_11_1110.jpg,MM,11.0
6,Z71A_2019_04_11_1110.jpg,MM,12.0
4,Z04A_2019_04_11_1110.jpg,MM,8.0
4,Z64A_2019_04_11_1110.jpg,MM,7.0
4,Z25A_2019_04_11_1110.jpg,MM,7.0
4,W04A_2019_04_11_1110.jpg,MM,8.0
5,Z26A_2019_04_11_1110.jpg,MM,11.0
3,Z39A_2019_04_11_1110.jpg,MM,4.0
4,Z91A_2019_04_11_1100.jpg,MM,6.0
5,Z59A_2019_04_11_1110.jpg,MM,9.0
4,Z80A_2019_04_11_1110.jpg,MM,7.0
6,Z92A_2019_04_11_1110.jpg,MM,12.0
5,Z17A_2019_04_11_1110.jpg,MM,10.0
6,Z23A_2019_04_11_1110.jpg,MM,14.0
4,Z08A_2019_04_11_1110.jpg,MM,8.0
5,Z07A_2019_04_11_1110.jpg,MM,10.0
5,Z35A_2019_04_11_1110.jpg,MM,9.0
4,Z29A_2019_04_11_1210.jpg,MM,7.0
3,Z63A_2019_04_11_1210.jpg,MM,4.0
4,Z09A_2019_04_11_1200.jpg,MM,7.0
4,Z80A_2019_04_11_1210.jpg,MM,6.0
5,Z61A_2019_04_11_1210.jpg,MM,11.0
6,Z92A_2019_04_11_1150.jpg,2.1,12.0
5,Z17A_2019_04_11_1210.jpg,MM,11.0
6,Z71A_2019_04_11_1210.jpg,MM,12.0
4,Z04A_2019_04_11_1210.jpg,MM,8.0
4,Z64A_2019_04_11_1210.jpg,MM,7.0
4,Z25A_2019_04_11_1210.jpg,MM,7.0
5,W04A_2019_04_11_1210.jpg,MM,9.0
6,Z23A_2019_04_11_1210.jpg,MM,14.0
6,Z26A_2019_04_11_1210.jpg,MM,12.0
3,Z39A_2019_04_11_1210.jpg,MM,4.0
4,Z08A_2019_04_11_1210.jpg,MM,7.0
4,Z91A_2019_04_11_1210.jpg,MM,8.0
4,Z07A_2019_04_11_1210.jpg,MM,8.0
4,Z59A_2019_04_11_1210.jpg,MM,7.0
4,Z35A_2019_04_11_1210.jpg,MM,8.0
4,Z63A_2019_04_11_1410.jpg,MM,6.0
5,Z61A_2019_04_11_1410.jpg,MM,10.0
5,Z71A_2019_04_11_1410.jpg,MM,11.0
4,Z25A_2019_04_11_1410.jpg,MM,6.0
5,W04A_2019_04_11_1410.jpg,MM,9.0
7,Z23A_2019_04_11_1410.jpg,MM,15.0
3,Z39A_2019_04_11_1410.jpg,MM,5.0
4,Z08A_2019_04_11_1410.jpg,MM,8.0
4,Z91A_2019_04_11_1410.jpg,MM,8.0
4,Z09A_2019_04_11_1410.jpg,MM,8.0
5,Z92A_2019_04_11_1410.jpg,MM,10.0
5,Z04A_2019_04_11_1410.jpg,MM,9.0
3,Z64A_2019_04_11_1410.jpg,MM,4.0
5,Z26A_2019_04_11_1410.jpg,MM,11.0
5,Z29A_2019_04_11_1410.jpg,MM,9.0
5,Z07A_2019_04_11_1410.jpg,MM,10.0
4,Z59A_2019_04_11_1410.jpg,MM,7.0
5,Z35A_2019_04_11_1410.jpg,MM,9.0
4,Z80A_2019_04_11_1410.jpg,MM,7.0
3,Z17A_2019_04_11_1410.jpg,MM,5.0
4,Z04A_2019_04_11_1510.jpg,MM,8.0
4,Z29A_2019_04_11_1510.jpg,MM,8.0
4,Z63A_2019_04_11_1510.jpg,MM,7.0
5,Z09A_2019_04_11_1440.jpg,MM,9.0
4,Z80A_2019_04_11_1510.jpg,MM,7.0
4,Z61A_2019_04_11_1510.jpg,MM,7.0
4,Z92A_2019_04_11_1510.jpg,MM,8.0
2,Z17A_2019_04_11_1510.jpg,MM,3.0
3,Z64A_2019_04_11_1510.jpg,MM,5.0
3,Z25A_2019_04_11_1510.jpg,MM,5.0
5,W04A_2019_04_11_1510.jpg,MM,9.0
6,Z26A_2019_04_11_1510.jpg,MM,12.0
3,Z39A_2019_04_11_1510.jpg,MM,5.0
4,Z08A_2019_04_11_1510.jpg,MM,7.0
4,Z91A_2019_04_11_1510.jpg,MM,7.0
6,Z23A_2019_04_11_1510.jpg,MM,14.0
5,Z07A_2019_04_11_1510.jpg,MM,10.0
4,Z59A_2019_04_11_1510.jpg,MM,8.0
5,Z35A_2019_04_11_1510.jpg,MM,9.0
5,Z26A_2019_04_11_1610.jpg,MM,11.0
4,Z09A_2019_04_11_1610.jpg,MM,8.0
3,Z80A_2019_04_11_1610.jpg,MM,4.0
4,Z61A_2019_04_11_1610.jpg,MM,6.0
4,Z92A_2019_04_11_1610.jpg,MM,6.0
3,Z17A_2019_04_11_1610.jpg,MM,4.0
5,Z71A_2019_04_11_1610.jpg,MM,10.0
4,Z04A_2019_04_11_1610.jpg,MM,8.0
1,Z64A_2019_04_11_1610.jpg,MM,2.0
2,Z25A_2019_04_11_1610.jpg,MM,3.0
5,W04A_2019_04_11_1610.jpg,MM,10.0
7,Z23A_2019_04_11_1610.jpg,MM,15.0
3,Z39A_2019_04_11_1610.jpg,MM,5.0
5,Z08A_2019_04_11_1610.jpg,MM,9.0
4,Z91A_2019_04_11_1610.jpg,MM,8.0
4,Z29A_2019_04_11_1610.jpg,MM,8.0
5,Z07A_2019_04_11_1610.jpg,MM,9.0
4,Z59A_2019_04_11_1610.jpg,MM,8.0
4,Z63A_2019_04_11_1610.jpg,MM,6.0
5,Z35A_2019_04_11_1610.jpg,MM,9.0
5,W04A_2019_04_11_1710.jpg,MM,10.0
5,Z08A_2019_04_11_1710.jpg,MM,9.0
4,Z29A_2019_04_11_1710.jpg,MM,8.0
4,Z59A_2019_04_11_1710.jpg,MM,7.0
4,Z63A_2019_04_11_1710.jpg,MM,6.0
4,Z09A_2019_04_11_1710.jpg,MM,8.0
5,Z80A_2019_04_11_1710.jpg,MM,9.0
4,Z61A_2019_04_11_1710.jpg,MM,6.0
3,Z92A_2019_04_11_1710.jpg,MM,4.0
2,Z17A_2019_04_11_1710.jpg,MM,3.0
4,Z04A_2019_04_11_1710.jpg,MM,7.0
1,Z64A_2019_04_11_1710.jpg,MM,1.0
1,Z25A_2019_04_11_1710.jpg,MM,2.0
7,Z23A_2019_04_11_1710.jpg,MM,15.0
5,Z26A_2019_04_11_1710.jpg,MM,11.0
4,Z39A_2019_04_11_1710.jpg,MM,7.0
4,Z91A_2019_04_11_1710.jpg,MM,7.0
5,Z07A_2019_04_11_1710.jpg,MM,9.0
4,Z35A_2019_04_11_1710.jpg,MM,8.0
4,Z04A_2019_04_11_1810.jpg,MM,6.0
1,Z25A_2019_04_11_1810.jpg,MM,2.0
